"node" "closeness" "n.closeness"
"1930" 1930 4.32607825321594e-27 2.14268363210299e-30
"1931" 1931 4.32607825321594e-27 2.14268363210299e-30
"1932" 1932 4.32607825321594e-27 2.14268363210299e-30
"1933" 1933 4.32607825321594e-27 2.14268363210299e-30
"1934" 1934 4.32607825321594e-27 2.14268363210299e-30
"1935" 1935 4.32607825321594e-27 2.14268363210299e-30
"1936" 1936 4.32607825321594e-27 2.14268363210299e-30
"1937" 1937 4.32607825321594e-27 2.14268363210299e-30
"1938" 1938 6.68890872495496e-27 3.31298104257304e-30
"1939" 1939 4.32607825321594e-27 2.14268363210299e-30
"1940" 1940 4.32607825321594e-27 2.14268363210299e-30
"1941" 1941 4.32607825321594e-27 2.14268363210299e-30
"1942" 1942 4.32607825321594e-27 2.14268363210299e-30
"1943" 1943 4.32607825321594e-27 2.14268363210299e-30
"1944" 1944 4.32607825321594e-27 2.14268363210299e-30
"1945" 1945 8.17775991981775e-27 4.05040114899344e-30
"1946" 1946 4.32607825321594e-27 2.14268363210299e-30
"1947" 1947 4.32607825321594e-27 2.14268363210299e-30
"1948" 1948 6.68890872495496e-27 3.31298104257304e-30
"1949" 1949 4.32607825321594e-27 2.14268363210299e-30
"1950" 1950 4.32607825321594e-27 2.14268363210299e-30
"1951" 1951 4.32607825321594e-27 2.14268363210299e-30
"1952" 1952 4.32607825321594e-27 2.14268363210299e-30
"1953" 1953 4.32607825321594e-27 2.14268363210299e-30
"1954" 1954 4.32607825321594e-27 2.14268363210299e-30
"1955" 1955 4.32607825321594e-27 2.14268363210299e-30
"1956" 1956 4.32607825321594e-27 2.14268363210299e-30
"1957" 1957 4.32607825321594e-27 2.14268363210299e-30
"1958" 1958 4.32607825321594e-27 2.14268363210299e-30
"1959" 1959 4.32607825321594e-27 2.14268363210299e-30
"1960" 1960 4.32607825321594e-27 2.14268363210299e-30
"1961" 1961 4.32607825321594e-27 2.14268363210299e-30
"1962" 1962 4.32607825321594e-27 2.14268363210299e-30
"1963" 1963 4.32607825321594e-27 2.14268363210299e-30
"1964" 1964 4.32607825321594e-27 2.14268363210299e-30
"1965" 1965 4.32607825321594e-27 2.14268363210299e-30
"1966" 1966 4.32607825321594e-27 2.14268363210299e-30
"1967" 1967 4.32607825321594e-27 2.14268363210299e-30
"1968" 1968 4.32607825321594e-27 2.14268363210299e-30
"1969" 1969 6.68890872495496e-27 3.31298104257304e-30
"1970" 1970 4.32607825321594e-27 2.14268363210299e-30
"1971" 1971 4.32607825321594e-27 2.14268363210299e-30
"1972" 1972 4.32607825321594e-27 2.14268363210299e-30
"1973" 1973 4.32607825321594e-27 2.14268363210299e-30
"1974" 1974 4.32607825321594e-27 2.14268363210299e-30
"1975" 1975 4.32607825321594e-27 2.14268363210299e-30
"1976" 1976 4.32607825321594e-27 2.14268363210299e-30
"1977" 1977 4.32607825321594e-27 2.14268363210299e-30
"1978" 1978 4.32607825321594e-27 2.14268363210299e-30
"1979" 1979 4.32607825321594e-27 2.14268363210299e-30
"1980" 1980 4.32607825321594e-27 2.14268363210299e-30
"1981" 1981 4.32607825321594e-27 2.14268363210299e-30
"1982" 1982 4.32607825321594e-27 2.14268363210299e-30
"1983" 1983 4.32607825321594e-27 2.14268363210299e-30
"1984" 1984 4.32607825321594e-27 2.14268363210299e-30
"1985" 1985 4.32607825321594e-27 2.14268363210299e-30
"1986" 1986 4.32607825321594e-27 2.14268363210299e-30
"1987" 1987 4.32607825321594e-27 2.14268363210299e-30
"1988" 1988 4.32607825321594e-27 2.14268363210299e-30
"1989" 1989 4.32607825321594e-27 2.14268363210299e-30
"1990" 1990 4.32607825321594e-27 2.14268363210299e-30
"1991" 1991 4.32607825321594e-27 2.14268363210299e-30
"1992" 1992 4.32607825321594e-27 2.14268363210299e-30
"1993" 1993 4.32607825321594e-27 2.14268363210299e-30
"1994" 1994 6.68890872495496e-27 3.31298104257304e-30
"1995" 1995 4.32607825321594e-27 2.14268363210299e-30
"1996" 1996 4.32607825321594e-27 2.14268363210299e-30
"1997" 1997 4.32607825321594e-27 2.14268363210299e-30
"1998" 1998 4.32607825321594e-27 2.14268363210299e-30
"1999" 1999 4.32607825321594e-27 2.14268363210299e-30
"2000" 2000 4.32607825321594e-27 2.14268363210299e-30
"2001" 2001 4.32607825321594e-27 2.14268363210299e-30
"2002" 2002 4.32607825321594e-27 2.14268363210299e-30
"2003" 2003 4.32607825321594e-27 2.14268363210299e-30
"2004" 2004 4.32607825321594e-27 2.14268363210299e-30
"2005" 2005 4.32607825321594e-27 2.14268363210299e-30
"2006" 2006 4.32607825321594e-27 2.14268363210299e-30
"2007" 2007 6.68890872495496e-27 3.31298104257304e-30
"2008" 2008 4.32607825321594e-27 2.14268363210299e-30
"2009" 2009 4.32607825321594e-27 2.14268363210299e-30
"2010" 2010 4.32607825321594e-27 2.14268363210299e-30
"2011" 2011 4.32607825321594e-27 2.14268363210299e-30
"2012" 2012 4.32607825321594e-27 2.14268363210299e-30
"2013" 2013 4.32607825321594e-27 2.14268363210299e-30
"2014" 2014 4.32607825321594e-27 2.14268363210299e-30
"2015" 2015 4.32607825321594e-27 2.14268363210299e-30
"2016" 2016 4.32607825321594e-27 2.14268363210299e-30
"2017" 2017 6.68890872495496e-27 3.31298104257304e-30
"2018" 2018 4.32607825321594e-27 2.14268363210299e-30
"2019" 2019 4.32607825321594e-27 2.14268363210299e-30
"2020" 2020 4.32607825321594e-27 2.14268363210299e-30
