Population,Sample,LPu15,LPu23,LPu24,LPu25_12,LPu28,MS4,LPu03,LPu09,LPh1,LPh2,LPh3,LPh4,LPh5,LPh6,LPh7,x,y
8,CHS_17e,185,312,239,218,274,238,187,182,219,157,104,197,150,121,157,-4.2,2.48
9,CHW01a,163,312,239,248,274,233,191,182,221,157,102,197,159,121,189,0,0
9,CHW02a,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,1.744213162,-5.740881504
9,CHW03a,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,1.744213162,-6.240881504
9,CHW04a,144,312,239,230,270,184,187,434,223,158,102,202,157,121,150,2.160190223,-5.963459291
9,CHW05a,165,312,239,222,276,184,187,209,221,157,102,199,161,121,150,7.136327223,-5.475544792
9,CHW06a,163,312,239,248,274,233,191,182,221,157,102,197,141,121,189,8.140880868,-4.650395125
9,CHW07a,163,312,239,226,276,238,187,200,223,157,102,197,155,121,201,18.21668971,6.46167382
9,CHW08a,163,312,239,226,262,238,187,200,221,157,102,197,155,121,182,19.04864383,7.016518247
9,CHW09a,185,312,239,234,270,233,187,209,221,157,102,202,161,121,154,18.96143317,7.303562322
9,CHW10a,185,312,239,298,270,184,187,479,219,158,102,202,157,121,201,4.847403316,14.83975242
9,CHW11a,144,312,239,230,270,184,187,434,223,158,102,202,157,121,150,-5.052091621,4.940257485
9,CHW12a,144,312,239,230,270,184,187,434,223,158,102,202,157,121,150,-5.542569199,4.84314031
9,CHW13a,144,312,239,230,270,184,187,434,223,158,102,202,157,121,150,-7.565140749,-0.805682959
9,CHW14a,163,312,239,226,262,238,187,200,221,157,102,197,155,121,182,-13.53650515,-0.220185561
9,CHW15a,157,312,239,232,270,184,187,200,211,157,102,201,157,121,198,-13.53650515,-8.220185561
9,CHW17a,185,312,239,292,270,184,187,479,219,158,102,201,157,121,201,-12.85342485,18.74640624
9,CHW19a,163,312,239,250,274,233,191,182,223,157,102,197,159,121,195,19.18133465,21.47934417
9,CHW20a,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,24.47409584,24.30541546
9,CHW20b,165,312,239,290,276,243,187,443,227,157,104,197,155,121,198,24.47409584,24.30541546
9,CHW20c,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,24.47409584,24.30541546
9,CHW20d,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,24.47409584,24.30541546
9,CHW21a,165,312,239,292,276,243,187,443,227,157,102,197,155,121,198,25.93783934,39.23382646
9,CHW22x,159,312,239,226,270,184,187,182,221,157,102,202,159,121,198,46.22675726,28.40055319
9,CHW23a,185,312,239,232,276,184,187,209,225,157,104,204,161,121,191,168.8035896,3.907285157
9,CHW25a,185,312,239,234,276,184,187,209,225,157,104,204,171,121,191,243.8978393,-77.87324226
9,CHW26a,185,312,239,232,276,184,187,209,225,157,104,204,161,121,195,248.8397766,-61.60741133
9,CHW27a,163,312,239,226,276,238,187,209,221,157,102,197,155,121,195,269.739552,-59.55817044
9,CHW28a,181,312,239,226,262,238,187,200,217,157,102,202,163,121,157,268.6298631,-57.89426219
9,CHW29a,181,312,239,226,262,238,187,200,217,157,102,202,163,121,157,269.8073928,-60.09957936
10,DS1_06a,173,295,239,214,299,238,187,182,227,165,102,202,163,121,150,9.80E-16,-8
10,DS1_08a,181,297,239,218,326,238,187,209,221,168,102,204,157,121,150,-9.641814145,0.490666647
10,DS1_08b,181,297,239,218,326,238,187,209,221,168,102,204,157,121,150,-9.641814145,0.490666647
10,DS1_08c,181,297,239,218,326,238,187,209,221,168,102,204,157,121,150,-9.641814145,0.490666647
10,DS1_08d,181,295,239,264,287,243,187,182,223,158,102,197,159,121,201,-9.641814145,0.490666647
10,DS1_08e,179,295,239,288,322,238,185,182,229,157,102,204,150,121,213,-9.641814145,0.490666647
10,DS1_09a,165,312,239,234,276,184,191,209,219,167,102,202,161,121,150,-33.58322418,66.2691501
10,DS1_09b,165,312,239,234,276,184,191,209,219,167,102,202,161,121,150,-33.58322418,66.2691501
10,DS1_09c,165,312,239,234,276,184,191,209,219,167,102,202,161,121,150,-33.58322418,66.2691501
10,DS1_09d,165,312,239,234,276,184,191,209,219,167,102,202,161,121,150,-33.58322418,66.2691501
10,DS1_09e,165,312,239,234,276,184,191,209,219,167,102,202,161,121,150,-33.58322418,66.2691501
10,DS1_10a,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-42.13372776,89.76146562
10,DS1_10b,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-42.13372776,89.76146562
10,DS1_10c,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-42.13372776,89.76146562
10,DS1_10e,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-42.13372776,89.76146562
10,DS1_11a,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-68.72353709,85.07296482
10,DS1_11b,195,295,239,220,299,238,185,209,235,157,104,204,159,121,198,-68.72353709,85.07296482
10,DS1_12a,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-78.98414139,113.2637434
10,DS1_12b,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-78.98414139,113.2637434
10,DS1_12c,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-78.98414139,113.2637434
10,DS1_12d,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-78.98414139,113.2637434
10,DS1_12e,195,295,239,220,299,238,185,209,235,157,104,202,159,121,198,-78.98414139,113.2637434
10,DS1_13a,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-88.21868526,138.6354442
10,DS1_13b,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-88.21868526,138.6354442
10,DS1_13c,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-88.21868526,138.6354442
10,DS1_13d,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-88.21868526,138.6354442
10,DS1_13e,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-88.21868526,138.6354442
10,DS1_14a,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-89.58676584,142.3942147
10,DS1_15a,181,297,239,242,319,238,185,182,219,157,102,202,163,121,150,-96.08514856,160.2483745
10,DS1_18a,181,297,239,220,319,184,185,182,219,157,102,197,155,121,204,-125.840901,242.0016325
10,DS1_18b,181,297,239,220,319,184,185,182,219,157,102,197,155,121,201,-125.840901,242.0016325
10,DS1_18c,181,297,239,220,319,184,185,182,219,157,102,197,155,121,201,-125.840901,242.0016325
10,DS1_18d,181,297,239,220,319,184,185,182,219,157,102,197,155,121,201,-125.840901,242.0016325
10,DS1_18e,181,297,239,220,319,184,185,182,219,157,102,197,155,121,201,-125.840901,242.0016325
10,DS1_19a,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_19b,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_19c,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_19d,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_19e,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_19f,175,295,239,240,317,194,185,182,219,157,104,204,143,127,150,-134.3914046,265.493948
10,DS1_20b,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-142.9419082,288.9862635
10,DS1_21a,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-146.0200895,297.4434971
10,DS1_21b,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-146.0200895,297.4434971
10,DS1_21c,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-146.0200895,297.4434971
10,DS1_21d,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-146.0200895,297.4434971
10,DS1_21e,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-146.0200895,297.4434971
10,DS1_22a,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-149.0982708,305.9007307
10,DS1_22b,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-149.0982708,305.9007307
10,DS1_22c,179,297,239,200,307,238,185,182,221,157,102,204,157,121,150,-149.0982708,305.9007307
10,DS1_23a,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-152.5184722,315.2976569
10,DS1_23b,181,297,239,234,322,238,185,182,225,158,102,197,155,121,198,-152.5184722,315.2976569
10,DS1_23c,163,312,239,238,276,184,187,209,221,157,102,197,155,121,198,-152.5184722,315.2976569
10,DS1_24c,179,297,239,220,319,238,185,182,219,168,102,202,155,121,150,-162.7790765,343.4884355
10,DS1_25a,175,312,239,268,270,184,187,209,223,157,102,195,155,121,198,-179.8800837,390.4730666
11,DS2_31a,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,108.33,-19.1
11,DS2_31b,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,108.33,-19.1
11,DS2_31c,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,108.33,-19.1
11,DS2_31d,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,108.33,-19.1
11,DS2_31e,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,108.33,-19.1
11,DS2_33a,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,0,0
11,DS2_33b,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,0,0
11,DS2_34a,165,312,239,230,270,184,187,389,240,165,102,202,161,121,150,-51.96,30
11,DS2_34b,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-51.96,30
11,DS2_34c,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-51.96,30
11,DS2_35a,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35b,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35c,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35d,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35e,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35f,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35g,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_35h,167,312,239,230,270,233,187,209,221,161,102,208,157,121,150,-69.17,54.57
11,DS2_36a,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,-104.17,-6.05
11,DS2_36b,163,312,239,234,270,238,191,425,219,157,102,197,157,121,198,-104.17,-6.05
11,DS2_37a,163,312,239,224,270,184,187,182,231,157,102,202,159,121,198,-114.17,-23.37
11,DS2_37b,163,312,239,224,270,184,187,182,231,157,102,202,159,121,198,-114.17,-23.37
11,DS2_37c,163,312,239,224,270,184,187,182,231,157,102,202,159,121,198,-114.17,-23.37
11,DS2_37d,163,312,239,224,270,184,187,182,231,157,102,202,159,121,198,-114.17,-23.37
11,DS2_38a,165,312,239,268,270,238,187,200,219,157,102,204,178,121,198,-152.74,22.59
11,DS2_38b,165,312,239,268,270,238,187,200,219,157,102,204,178,121,198,-152.74,22.59
11,DS2_40a,163,312,239,264,270,184,189,209,219,157,102,197,155,121,198,150.37,197.59
11,DS2_40b,163,312,239,264,270,184,189,209,219,157,102,197,155,121,198,150.37,197.59
11,DS2_40c,163,312,239,264,270,184,189,209,219,157,102,197,155,121,198,150.37,197.59
11,DS2_40d,163,312,239,264,270,184,189,209,219,157,102,197,155,121,198,150.37,197.59
11,DS2_40e,163,312,239,264,270,184,189,209,219,157,102,197,155,121,198,150.37,197.59
11,DS2_41a,173,312,239,232,270,184,187,209,221,157,104,201,159,121,157,-880,-200
11,DS2_41b,173,312,239,232,270,184,187,209,221,157,104,201,159,121,157,-880,-200
11,DS2_41c,173,312,239,232,270,184,187,209,221,157,104,201,159,121,157,-880,-200
11,DS2_41d,173,312,239,232,270,184,187,209,221,157,104,201,159,121,157,-880,-200
11,DS2_42a,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-955,-250
11,DS2_42b,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-955,-250
11,DS2_42c,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-955,-250
11,DS2_42d,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-955,-250
11,DS2_42e,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-955,-250
11,DS2_42f,157,312,239,226,276,184,187,218,221,157,102,208,150,121,150,-955,-250
11,DS2_42g,157,312,239,226,276,184,187,218,221,157,102,208,150,121,150,-955,-250
11,DS2_43a,179,295,239,200,330,238,185,209,221,157,102,197,157,121,198,-1180.38,-149.63
11,DS2_43b,165,312,239,226,270,184,191,209,219,157,102,197,157,121,198,-1180.38,-149.63
11,DS2_43c,165,312,239,226,270,184,191,209,219,157,102,197,157,121,198,-1180.38,-149.63
11,DS2_43d,165,312,239,226,270,184,191,209,219,157,102,197,157,121,198,-1180.38,-149.63
11,DS2_43e,165,312,239,226,270,184,191,209,219,157,102,197,157,121,198,-1180.38,-149.63
11,DS2_44a,163,312,239,236,262,238,187,209,240,167,102,202,157,121,150,-1218,-253
11,DS2_44b,163,312,239,236,262,238,187,209,240,167,102,202,157,121,150,-1218,-253
11,DS2_45a,165,312,239,250,270,184,187,299,223,157,102,197,157,121,201,-1047,-131
11,DS2_45b,179,297,239,220,319,238,185,182,219,158,102,202,155,121,143,-1047,-131
11,DS2_45c,179,297,239,220,319,238,185,182,219,158,102,202,155,121,143,-1047,-131
11,DS2_45d,165,312,239,250,270,184,187,299,223,157,102,197,157,121,201,-1047,-131
11,DS2_45e,165,312,239,250,270,184,187,299,223,157,102,197,157,121,201,-1047,-131
11,DS2_45g,165,312,239,250,270,184,187,182,223,157,102,197,157,121,201,-1047,-131
11,DS2_45j,165,312,239,250,270,184,187,299,223,157,102,197,157,121,201,-1047,-131
11,DS2_49a,173,312,239,250,276,184,187,488,225,157,104,199,157,121,195,-837,-42
11,DS2_49b,173,312,239,250,276,184,187,488,225,157,104,199,157,121,195,-837,-42
11,DS2_49c,173,312,239,250,276,184,187,488,225,157,104,199,157,121,195,-837,-42
11,DS2_49d,173,312,239,250,276,184,187,488,225,157,104,199,157,121,195,-837,-42
11,DS2_49e,173,312,239,250,276,184,187,488,225,157,104,199,157,121,195,-837,-42
11,DS2_50a,175,312,239,238,270,243,187,443,229,167,102,199,152,121,150,-89,267
11,DS2_50b,175,312,239,238,270,243,187,443,229,167,102,199,152,121,150,-89,267
11,DS2_50c,163,312,239,226,270,238,187,407,221,157,102,202,169,121,160,-89,267
11,DS2_50d,175,312,239,238,270,243,187,443,229,167,102,199,152,121,150,-89,267
11,DS2_51a,165,312,239,226,270,184,191,209,219,157,102,197,159,121,198,-1064,214
11,DS2_51b,165,312,239,226,270,184,191,209,219,157,102,197,159,121,198,-1064,214
11,DS2_51d,165,312,239,226,270,184,191,209,219,157,102,197,159,121,198,-1064,214
11,DS2_51e,183,297,239,243,307,194,187,182,223,157,102,206,155,121,140,-1064,214
11,DS2_51f,165,312,239,226,270,184,191,209,219,157,102,197,159,121,198,-1064,214
11,DS2_52a,165,312,239,226,270,184,191,209,219,157,102,197,159,121,198,-1067,201
12,DS3_61a,177,295,239,241,324,238,185,182,227,157,102,202,155,124,150,0,0
12,DS3_61b,161,297,239,200,299,238,185,182,223,157,104,204,167,121,154,0,0
12,DS3_62b,179,297,239,220,307,238,185,209,227,157,102,206,155,121,147,194,25
12,DS3_62c,181,295,239,220,319,194,187,182,231,157,102,202,159,121,201,194,25
12,DS3_63a,161,297,239,200,299,238,185,182,223,157,104,204,167,121,154,194,10
12,DS3_63b,161,297,239,200,299,238,185,182,223,157,104,204,167,121,154,194,10
12,DS3_64a,183,297,239,288,319,238,187,182,219,157,102,202,163,121,150,201.88,11.39
12,DS3_65a,165,312,239,234,276,184,189,425,219,157,102,201,146,121,198,192.24,-0.1
12,DS3_66a,163,312,239,236,274,184,191,209,221,165,102,206,165,121,143,255,78
12,DS3_66b,179,295,239,200,338,238,185,209,219,157,102,197,157,121,198,255,78
12,DS3_66c,163,312,239,236,274,184,191,209,221,165,102,206,167,121,143,255,78
12,DS3_67a,183,297,239,288,319,238,187,182,219,157,102,202,163,121,150,327.44,97.41
12,DS3_67b,183,297,239,288,319,238,187,182,219,157,102,202,163,121,150,327.44,97.41
12,DS3_68a,181,295,239,214,287,184,185,182,229,165,102,202,157,124,150,399.88,116.82
12,DS3_68b,181,295,239,214,287,184,185,182,229,165,102,202,157,124,150,399.88,116.82
12,DS3_69b,179,297,239,241,283,238,185,182,221,157,102,197,159,121,160,-44,-26
12,DS3_69f,183,297,239,220,319,184,189,182,227,157,102,204,146,121,201,-44,-26
12,DS3_69g,183,297,239,220,319,184,189,182,227,157,102,204,146,121,201,-44,-26
12,DS3_69k,179,297,239,241,283,238,185,182,221,157,102,197,159,121,160,-44,-26
12,DS3_69m,181,295,239,220,291,194,187,182,231,157,104,202,159,121,198,-44,-26
12,DS3_69n,183,297,239,220,319,184,189,182,227,157,102,204,146,121,201,-44,-26
12,DS3_70a,179,295,239,187,326,238,185,209,219,157,102,204,163,121,150,-227,-41
12,DS3_70b,179,295,239,187,326,238,185,209,219,157,102,204,163,121,150,-227,-41
12,DS3_70e,179,295,239,187,326,238,185,209,219,157,102,204,163,121,150,-227,-41
12,DS3_70g,179,295,239,187,326,238,185,209,219,157,102,204,163,121,150,-227,-41
13,EFU.01a,161,297,239,238,299,238,187,182,217,161,101,222,138,133,154,0,0
13,EFU.01b,163,297,239,280,437,238,185,209,223,162,102,199,143,144,160,0,0
13,EFU.01c,181,297,239,219,326,238,185,182,235,157,102,202,159,121,195,0,0
13,EFU.01d,181,297,239,219,326,238,185,182,235,157,102,202,159,121,195,0,0
13,EFU.01e,193,297,239,243,291,238,189,209,233,157,102,202,157,121,195,0,0
13,EFU.02a,193,297,239,243,291,238,189,209,233,157,102,202,157,121,195,-4.341204442,24.62019383
13,EFU.02c,193,297,239,243,291,238,189,209,233,157,102,202,157,121,195,-4.341204442,24.62019383
13,EFU.03c,193,297,239,243,291,238,189,209,233,157,102,202,157,121,195,-4.341204442,41.62019383
13,EFU.04,163,297,239,284,397,238,185,209,223,162,102,201,143,144,160,-6.939280653,43.12019383
13,EFU.06a,193,297,239,225,291,238,185,209,227,162,102,197,138,147,157,14.67680548,52.83573107
13,EFU.06b,193,297,239,225,291,238,185,209,227,162,102,197,138,147,157,14.67680548,52.83573107
13,EFU.06c,163,297,239,280,474,238,185,209,223,162,102,199,143,144,160,14.67680548,52.83573107
13,EFU.07a,193,297,239,225,291,238,185,209,227,162,102,197,138,147,157,16.64642099,53.18302742
13,EFU.07b,193,297,239,225,291,238,185,209,227,162,102,197,138,147,157,16.64642099,53.18302742
13,EFU.07c,193,297,239,227,291,238,185,209,227,162,102,197,138,147,157,16.64642099,53.18302742
13,EFU.08a,181,297,239,244,326,238,185,182,219,161,101,214,141,133,163,7.646420988,68.77148469
13,EFU.08b,179,299,239,221,315,238,185,209,227,162,101,229,148,124,143,7.646420988,68.77148469
13,EFU.08c,161,297,239,238,299,238,187,182,217,161,101,220,138,133,154,7.646420988,68.77148469
13,EFU.10c,163,297,239,284,429,238,185,209,223,162,102,199,143,144,160,18.83895431,57.59393176
13,EFU.12,163,297,239,280,429,238,185,209,223,162,102,199,143,140,160,16.91664052,23.12566041
13,EFU.14a,163,297,239,280,470,238,185,209,223,162,102,199,143,144,160,7.874112002,7.052930677
13,EFU.14b,163,297,239,280,464,238,185,209,223,162,102,199,143,144,160,7.874112002,7.052930677
13,EFU.15c,163,297,239,286,370,238,185,209,223,162,102,199,143,144,160,7.874112002,-1.947069323
14,EG.02d,179,295,239,214,295,238,187,173,219,157,102,204,157,121,150,-6.840402867,18.79385242
14,EG.04a,179,295,239,214,295,238,187,173,219,157,102,204,157,121,150,-32.49191362,89.27079897
14,EG.07a,179,295,239,214,293,238,187,173,221,155,104,202,155,124,147,-32.49191362,123.270799
14,EG.08a,163,297,229,222,326,238,185,209,219,155,102,206,143,121,147,-40.28614225,118.770799
14,EG.09a,163,297,229,222,326,238,185,209,219,155,102,206,143,121,147,-48.97947469,121.1001704
14,EG.10a,163,299,239,286,322,238,187,182,219,155,94,204,141,133,140,-70.63010978,133.6001704
14,EG.12c,181,297,229,241,317,238,187,281,219,157,94,204,141,130,140,-115.6634308,224.6001704
14,EG.13a,197,297,239,246,315,238,185,182,223,155,94,202,143,133,147,-135.5898467,200.8527926
14,EG.14a,179,297,239,226,322,238,185,209,221,155,94,199,141,130,140,-135.5898467,185.8527926
14,EG.15a,153,297,239,280,326,238,187,182,219,155,102,206,155,121,147,-140.0893599,180.4904815
14,EG.16a,179,295,239,214,293,238,187,299,221,155,102,204,157,121,150,-151.907053,182.5742597
14,EG.17a,179,297,239,214,322,238,187,209,219,155,102,202,155,121,147,-151.907053,206.5742597
14,EG.19a,199,297,239,240,299,238,189,182,221,161,101,222,138,137,154,-175.6901945,178.2306153
14,EG.20a,185,297,239,286,317,238,187,182,221,155,94,202,141,133,140,-176.6901945,178.2306153
14,EG.22a,183,297,239,172,315,238,187,182,219,155,104,202,155,124,147,-176.6901945,96.23061528
14,EG.23a,177,295,239,223,315,238,185,182,223,155,94,202,141,133,140,-177.9757698,94.69852639
14,EG.25a,199,297,229,230,328,238,189,182,219,155,99,191,155,121,150,-168.9757698,89.69852639
